Wavelength (nm),A3 Abs,B1 Abs,A3 Transmittance,A3 Transmittance (%),B1 Transmittance,B1 Transmittance (%)
932.2490234,0.1207690164,0.1879993677,0.757235530769256,75.7235530769256,0.6486353779117244,64.86353779117245
933.3599854,0.1234548986,0.1903036237,0.7525668800440825,75.25668800440825,0.6452029973846748,64.52029973846749
934.4710083,0.128243044,0.1951237321,0.7443153165279986,74.43153165279986,0.6380816684702881,63.808166847028815
935.5820313,0.1337279081,0.2007956505,0.7349741961177708,73.49741961177708,0.6298024554286377,62.98024554286377
936.6929932,0.1393477768,0.2064858526,0.7255247349340265,72.55247349340264,0.6216044965573917,62.16044965573917
937.8040161,0.1442866474,0.2115125805,0.7173206817990576,71.73206817990577,0.6144512322263488,61.44512322263488
938.9150391,0.1493187249,0.2165299058,0.7090572061225193,70.90572061225193,0.6073934359171222,60.73934359171223
940.026001,0.1522402614,0.2199454606,0.7043033248515226,70.43033248515226,0.6026352612285533,60.263526122855325
941.1370239,0.1500782669,0.2186508477,0.7078182125826397,70.78182125826396,0.6044343708475071,60.443437084750705
942.2479858,0.1406261176,0.2103077322,0.7233923011788845,72.33923011788845,0.6161582499912824,61.61582499912824
943.3590088,0.1279685497,0.1980440319,0.7447859071081651,74.4785907108165,0.6338054482416993,63.380544824169924
944.4700317,0.1158218011,0.1852374822,0.7659108095370045,76.59108095370046,0.6527735034867821,65.27735034867821
945.5809937,0.1067094356,0.1754595637,0.7821509270672933,78.21509270672932,0.6676370604363299,66.763706043633
946.6920166,0.1009661928,0.1692432165,0.7925630243194007,79.25630243194007,0.6772621165264928,67.72621165264928
947.8030396,0.09732891619,0.1652180851,0.799228723853223,79.9228723853223,0.6835683007649782,68.35683007649781
948.9140015,0.09528072923,0.163048476,0.8030068883729476,80.30068883729477,0.6869917536359177,68.69917536359176
950.0250244,0.09383350611,0.1616105735,0.8056872553824851,80.56872553824851,0.6892700792938896,68.92700792938896
951.1359863,0.09262938052,0.1604185104,0.8079242048347918,80.79242048347918,0.6911646051106548,69.11646051106548
952.2470093,0.09150829911,0.1591470838,0.8100124626746528,81.00124626746528,0.6931910012058944,69.31910012058944
953.3580322,0.09095782787,0.1584372222,0.8110398099843135,81.10398099843135,0.6943249599850101,69.43249599850101
954.4689941,0.09096644819,0.1584400088,0.8110237117984047,81.10237117984047,0.6943205049440024,69.43205049440024
955.5800171,0.09145656228,0.1588706821,0.8101089639545705,81.01089639545705,0.6936323150208732,69.36323150208732
956.69104,0.09200078994,0.1594473571,0.809094427511898,80.9094427511898,0.6927118912519801,69.271189125198
957.802002,0.09207575768,0.1595666558,0.8089547740088026,80.89547740088025,0.6925216326090085,69.25216326090084
958.9130249,0.0913495943,0.1589626521,0.8103085206970992,81.03085206970992,0.693485440924087,69.3485440924087
960.0239868,0.09020979702,0.1577536613,0.8124379524901396,81.24379524901396,0.6954186582034834,69.54186582034833
961.1350098,0.08913654089,0.1565635055,0.8144481836841752,81.44481836841751,0.6973270215149502,69.73270215149502
962.2460327,0.08882279694,0.1561042517,0.8150367716647107,81.50367716647106,0.6980648146141221,69.8064814614122
963.3569946,0.0898803696,0.1570350975,0.813054448628783,81.30544486287829,0.6965702185275473,69.65702185275472
