wl_nm,n,k,alpha_abs_percm,alpha_scat_percm,alphad_abs,alphad_scat,yag_ref_n,T_model,T_meas
707.0,1.8230684680534355,9.23243028415958e-21,1.6409920880054122e-15,3.6971225217968406,1.6409920880054122e-16,0.36971225217968406,1.8252700389198784,0.5804661577438494,0.57919
708.0,1.8230177612348872,1.4640329203681318e-20,2.5985282865774764e-15,3.6964266792755742,2.5985282865774765e-16,0.3696426679275574,1.825221643287535,0.5805158941716063,0.57969
709.0,1.8229672726597288,2.3107317959294813e-20,4.0955588347015e-15,3.695731949578179,4.0955588347014996e-16,0.36957319495781793,1.8251734315122858,0.5805655306178753,0.5797
710.0,1.8229170010480074,3.6301698192017845e-20,6.425078780443783e-15,3.6950383293591678,6.425078780443783e-16,0.36950383293591677,1.8251254024868495,0.5806150674828392,0.57991
711.0,1.8228669451291608,5.676723480349418e-20,1.0033166122265211e-14,3.694345815287804,1.0033166122265212e-15,0.36943458152878045,1.8250775551120293,0.5806645051643132,0.57996
712.0,1.8228171036419323,8.836423258013739e-20,1.5595754152464017e-14,3.693654404048018,1.5595754152464017e-15,0.3693654404048018,1.825029888296644,0.580713844057762,0.57998
713.0,1.8227674753342906,1.3692341190360156e-19,2.4132262829778622e-14,3.69296409233832,2.4132262829778622e-15,0.369296409233832,1.8249824009574578,0.5807630845563169,0.58019
714.0,1.822718058963345,2.1121059099792323e-19,3.717297708904393e-14,3.692274876871717,3.717297708904393e-15,0.3692274876871717,1.8249350920191085,0.5808122270507974,0.58038
715.0,1.8226688532952657,3.243431115265519e-19,5.700441602317597e-14,3.6915867543756296,5.700441602317597e-15,0.3691586754375629,1.824887960414041,0.580861271929725,0.58031
716.0,1.8226198571052046,4.958596747009785e-19,8.702732465095076e-14,3.6908997215918062,8.702732465095076e-15,0.3690899721591806,1.8248410050824373,0.5809102195793449,0.58073
717.0,1.8225710691772137,7.54730732993272e-19,1.322765147118607e-13,3.690213775276241,1.322765147118607e-14,0.3690213775276241,1.824794224972149,0.5809590703836405,0.58126
718.0,1.8225224883041693,1.1437162861318708e-18,2.0017218285809956e-13,3.689528912199096,2.0017218285809956e-14,0.3689528912199096,1.8247476190386307,0.581007824724351,0.58127
719.0,1.8224741132876918,1.7256447211975544e-18,3.016007109218494e-13,3.6888451291446134,3.016007109218494e-14,0.36888451291446134,1.8247011862448745,0.5810564829809924,0.58192
720.0,1.82242594293807,2.592417574383138e-18,4.524622225955077e-13,3.6881624229110392,4.5246222259550764e-14,0.3688162422911039,1.8246549255613427,0.5811050455308685,0.58241
721.0,1.822377976074184,3.877864077783297e-18,6.758762440157427e-13,3.68748079031054,6.758762440157427e-14,0.368748079031054,1.8246088359659047,0.5811535127490928,0.58233
722.0,1.8223302115234314,5.776007196539562e-18,1.0053109017025188e-12,3.6868002281691257,1.0053109017025188e-13,0.3686800228169126,1.8245629164437718,0.5812018850086023,0.58238
723.0,1.8222826481216505,8.566900863985562e-18,1.4890020923003648e-12,3.6861207333265695,1.489002092300365e-13,0.36861207333265694,1.8245171659874326,0.5812501626801756,0.58265
724.0,1.8222352847130476,1.2653010828466214e-17,2.1961660698619645e-12,3.6854423026363268,2.1961660698619646e-13,0.3685442302636327,1.8244715835965932,0.5812983461324468,0.58228
725.0,1.8221881201501244,1.8610210567738147e-17,3.2256938373167063e-12,3.6847649329654626,3.2256938373167063e-13,0.36847649329654625,1.8244261682781115,0.581346435731924,0.5822
726.0,1.8221411532936032,2.725894266582114e-17,4.718264133529976e-12,3.684088621194567,4.718264133529976e-13,0.36840886211945667,1.8243809190459375,0.5813944318430028,0.58268
727.0,1.8220943830123586,3.9763076412194435e-17,6.873143809666005e-12,3.6834133642176847,6.873143809666005e-13,0.3683413364217685,1.8243358349210512,0.5814423348279821,0.583
728.0,1.8220478081833418,5.776663116208605e-17,9.971385938540701e-12,3.682739158942234,9.971385938540702e-13,0.36827391589422337,1.8242909149314033,0.5814901450470791,0.58275
729.0,1.8220014276915155,8.358203385617117e-17,1.4407720358553674e-11,3.682066002288935,1.4407720358553673e-12,0.3682066002288935,1.824246158111854,0.5815378628584428,0.58265
730.0,1.8219552404297803,1.2044819565552127e-16,2.073420091011132e-11,3.68139389119173,2.073420091011132e-12,0.368139389119173,1.8242015635041153,0.5815854886181645,0.58289
731.0,1.8219092452989076,1.7288275414531803e-16,2.971968209878531e-11,3.6807228225977107,2.9719682098785306e-12,0.36807228225977107,1.8241571301566912,0.5816330226802959,0.58245
732.0,1.82186344120747,2.471607473336303e-16,4.2430513009786666e-11,3.6800527934670444,4.243051300978666e-12,0.36800527934670446,1.82411285712482,0.5816804653968538,0.58319
733.0,1.8218178270717746,3.519622828174801e-16,6.033954281255598e-11,3.6793838007729005,6.033954281255599e-12,0.3679383800772901,1.8240687434704166,0.5817278171178314,0.58382
734.0,1.8217724018157964,4.992450881804862e-16,8.54727357694062e-11,3.678715841501375,8.54727357694062e-12,0.36787158415013754,1.8240247882620164,0.5817750781912054,0.58303
735.0,1.8217271643711108,7.054149815546803e-16,1.2060552510391093e-10,3.6780489126514206,1.2060552510391094e-11,0.3678048912651421,1.8239809905747182,0.5818222489629367,0.58233
736.0,1.8216821136768278,9.92889277294515e-16,1.6952465540089823e-10,3.677383011234773,1.695246554008982e-11,0.3677383011234773,1.8239373494901288,0.5818693297769729,0.58335
737.0,1.8216372486795283,1.3921761589568563e-15,2.3737586938842424e-10,3.6767181342758763,2.373758693884242e-11,0.36767181342758765,1.8238938640963076,0.5819163209752416,0.58348
738.0,1.8215925683331977,1.9446285954201643e-15,3.3112362652209355e-10,3.676054278811819,3.3112362652209355e-11,0.3676054278811819,1.823850533487712,0.5819632228976374,0.5827
739.0,1.821548071599165,2.7060762456576815e-15,4.601563871941553e-10,3.675391441892257,4.601563871941553e-11,0.3675391441892257,1.8238073567651434,0.5820100358820002,0.5825
740.0,1.8215037574460344,3.751595160411053e-15,6.370802051454262e-10,3.674729620579344,6.370802051454262e-11,0.3674729620579344,1.823764333035694,0.5820567602640846,0.58245
741.0,1.8214596248496284,5.181745537390275e-15,8.787548563042904e-10,3.6740688119476648,8.787548563042904e-11,0.3674068811947665,1.8237214614126926,0.582103396377514,0.58194
742.0,1.8214156727929218,7.130695402029013e-15,1.2076409859838742e-09,3.673409013084165,1.207640985983874e-10,0.3673409013084165,1.823678741015653,0.5821499445537109,0.58204
743.0,1.8213719002659818,9.776756505771457e-15,1.6535443560951724e-09,3.6727502210880805,1.6535443560951722e-10,0.367275022108808,1.823636170970222,0.582196405121814,0.5828
744.0,1.8213283062659054,1.3355992222505973e-14,2.2558648950337197e-09,3.6720924330708686,2.2558648950337195e-10,0.3672092433070868,1.8235937504081277,0.5822427784085571,0.58229
745.0,1.821284889796761,1.8179720743769876e-14,3.0664846782787332e-09,3.6714356461561444,3.066484678278733e-10,0.3671435646156144,1.8235514784671278,0.5822890647381129,0.58162
746.0,1.8212416498695267,2.4656936157026056e-14,4.15346109871022e-09,3.6707798574796087,4.15346109871022e-10,0.36707798574796086,1.8235093542909613,0.5823352644318925,0.58169
747.0,1.8211985855020323,3.3322911608254524e-14,5.605730350988726e-09,3.6701250641889853,5.605730350988726e-10,0.36701250641889854,1.8234673770292955,0.5823813778082791,0.58177
748.0,1.821155695718899,4.48755401674367e-14,7.539073118496942e-09,3.669471263443951,7.539073118496942e-10,0.3669471263443951,1.8234255458376785,0.5824274051822942,0.58147
749.0,1.8211129795514822,6.022131864682051e-14,1.0103650320445466e-08,3.6688184524160694,1.0103650320445465e-09,0.36688184524160694,1.8233838598774905,0.5824733468651656,0.58148
750.0,1.8210704360378125,8.053329685950983e-14,1.3493483401770776e-08,3.66816662828873,1.3493483401770776e-09,0.366816662828873,1.8233423183158934,0.5825192031637851,0.58132
751.0,1.8210280642225387,1.0732381002993569e-13,1.7958332524384156e-08,3.667515788257078,1.7958332524384157e-09,0.3667515788257078,1.8233009203257842,0.5825649743800257,0.58128
