wl_nm,n,k,alpha_abs_percm,alpha_scat_percm,alphad_abs,alphad_scat,yag_ref_n,T_model,T_meas,s12_model,s12_meas,s33_model,s33_meas,s34_model,s34_meas
502.0,1.8412690077273108,9.265968030032353e-297,2.3195137124739068e-291,3.784236363562841,2.3195137124739066e-292,0.3784236363562841,1.8416510430151793,0.5721719227308932,0.58533,-0.9963007410751166,-1.00079,-0.08484783836095186,-0.08898,6.40289932471858e-19,0.002575
503.0,1.8411226073127924,1.8075344891690518e-294,4.515735246348845e-289,3.7834141631831315,4.5157352463488447e-290,0.3783414163183132,1.8415204708003525,0.5722452371770322,0.58519,-0.9963101524700705,-1.000675,-0.08474017299149451,-0.08903,-9.350479141768765e-19,0.002445
504.0,1.8409771245365874,3.3820189477049923e-292,8.432480857469435e-287,3.7825937738819855,8.432480857469434e-288,0.37825937738819854,1.8413906901717447,0.5723182929170242,0.58449,-0.9963194939942018,-1.000725,-0.08463316932778828,-0.08899499999999999,-4.740151450020266e-19,0.0028599999999999997
505.0,1.840832551568825,6.071837762403392e-290,1.5109101709430163e-284,3.781775188088543,1.5109101709430164e-285,0.3781775188088543,1.8412616943924445,0.572391091692854,0.58476,-0.9963287663498689,-1.00005,-0.08452682186733608,-0.08881,-6.364562224445388e-20,0.002515
506.0,1.8406888806639374,1.0463531729346746e-287,2.5985892815430384e-282,3.7809583982785058,2.5985892815430386e-283,0.3780958398278506,1.841133476797318,0.5724636352298438,0.58499,-0.9963379702305988,-1.0008650000000001,-0.084421125165098,-0.08805,1.8145453482077093e-19,0.002705
507.0,1.840546104159557,1.73144263873508e-285,4.291508855197044e-280,3.780143396973758,4.2915088551970436e-281,0.37801433969737586,1.8410060307920848,0.5725359252368586,0.58488,-0.9963471063212219,-1.0014,-0.08431607383276508,-0.088335,7.37332897847647e-20,0.0025199999999999997
508.0,1.840404214475435,2.7521088394822463e-283,6.807877883462171e-278,3.7793301767419956,6.807877883462171e-279,0.37793301767419957,1.8408793498524054,0.5726079634065054,0.58342,-0.9963561752980017,-1.001695,-0.08421166253804681,-0.088165,1.5928803103657625e-18,0.0024850000000000002
509.0,1.8402632041123732,4.2034429896502265e-281,1.0377607556831959e-275,3.778518730196352,1.0377607556831959e-276,0.3778518730196352,1.8407534275229824,0.5726797514153306,0.5825,-0.9963651778287614,-1.00111,-0.08410788600396858,-0.08814,-9.909302385229123e-19,0.002915
510.0,1.8401230656511738,6.1713409309839364e-279,1.5206148495354613e-273,3.7777090499950345,1.5206148495354613e-274,0.37777090499950344,1.8406282574166768,0.5727512909240141,0.58281,-0.9963741145730131,-1.00083,-0.08400473900817648,-0.088675,3.6026985905530167e-19,0.002595
511.0,1.839983791751605,8.712442147296412e-277,2.142539666909784e-271,3.776901128840961,2.142539666909784e-272,0.3776901128840961,1.8405038332136359,0.5728225835775609,0.58251,-0.9963829861820795,-1.0008050000000002,-0.08390221638225767,-0.088255,-7.934341922365123e-19,0.0029
512.0,1.8398453751513824,1.1831392447971796e-274,2.9038605934598402e-269,3.7760949594814,2.90386059345984e-270,0.37760949594814003,1.8403801486604359,0.5728936310054892,0.58279,-0.996391793299215,-1.0009700000000001,-0.08380031301106639,-0.088065,1.6541594534358199e-18,0.002835
513.0,1.839707808665165,1.5460211750886572e-272,3.7871101488910602e-267,3.775290534707617,3.78711014889106e-268,0.37752905347076166,1.8402571975692363,0.5729644348220194,0.58321,-0.996400536559727,-1.00094,-0.08369902383206101,-0.087585,-3.246607092979058e-19,0.0025250000000000003
514.0,1.839571085183568,1.9445769998739783e-270,4.754139157310327e-265,3.7744878473545183,4.754139157310327e-266,0.37744878473545185,1.840134973816947,0.5730349966262516,0.58319,-0.9964092165910923,-1.001045,-0.08359834383465169,-0.087795,1.1719406669556638e-19,0.0024000000000000002
515.0,1.8394351976721885,2.3551033338456563e-268,5.7466216171295875e-263,3.773686890300307,5.746621617129587e-264,0.37736868903003074,1.8400134713444087,0.5731053180023522,0.5826,-0.9964178340130732,-1.00122,-0.08349826805955565,-0.08807999999999999,1.1549342590910695e-18,0.002395
516.0,1.8393001391706487,2.7473462260488036e-266,6.690730791180283e-261,3.772887656466137,6.690730791180283e-262,0.37728876564661373,1.8398926841555845,0.5731754005197286,0.5823,-0.9964263894378295,-1.001145,-0.08339879159816535,-0.08749,-5.144322390313315e-19,0.002205
517.0,1.8391659027916503,3.088000988838349e-264,7.505795915522301e-259,3.772090138815769,7.505795915522301e-260,0.3772090138815769,1.8397726063167639,0.5732452457332046,0.58319,-0.9964348834700334,-1.001195,-0.08329990959192074,-0.08732999999999999,-5.06540999172992e-19,0.0024749999999999998
518.0,1.839032481720045,3.3453581768352423e-262,8.115639128936015e-257,3.771294330355234,8.115639128936016e-258,0.3771294330355234,1.8396532319557786,0.5733148551831946,0.58302,-0.996443316706975,-1.00121,-0.08320161723169513,-0.08743500000000001,3.4268555792429334e-19,0.00246
519.0,1.838899869211919,3.494202496381113e-260,8.460393751665526e-255,3.770500224132499,8.460393751665527e-256,0.37705002241324986,1.8395345552612299,0.573384230395873,0.58197,-0.9964516897386732,-1.00051,-0.08310390975718704,-0.08737500000000001,-3.907330088206181e-19,0.00265
520.0,1.83876805859369,3.519909045061439e-258,8.506246459437908e-253,3.7697078132371327,8.506246459437908e-254,0.37697078132371326,1.8394165704817287,0.573453372883344,0.58105,-0.9964600031479798,-1.000235,-0.08300678245632284,-0.08712,8.77136096129895e-19,0.002785
521.0,1.8386370432612198,3.4208103584258645e-256,8.250896500080278e-251,3.76891709079998,8.250896500080279e-252,0.376891709079998,1.839299271925143,0.5735222841438039,0.58056,-0.9964682575106856,-1.000705,-0.082910230664666,-0.086995,1.378851164330533e-19,0.00263
522.0,1.8385068166789367,3.2083047010837334e-254,7.72351454360326e-249,3.7681280499928356,7.72351454360326e-250,0.3768128049992836,1.8391826539578617,0.5735909656617078,0.58078,-0.9964764533956213,-1.000735,-0.08281424976483731,-0.087055,-4.2549402376515773e-19,0.00258
523.0,1.8383773723789747,2.90472322844531e-252,6.979317135904713e-247,3.7673406840281216,6.979317135904713e-248,0.3767340684028122,1.839066711004065,0.5736594189079293,0.58112,-0.9964845913647579,-1.00068,-0.08271883518594053,-0.086975,-4.546472153780817e-19,0.00245
524.0,1.8382487039603221,2.539502104581527e-250,6.090138286663468e-245,3.7665549861585674,6.090138286663468e-246,0.37665549861585673,1.8389514375450062,0.5737276453399184,0.58108,-0.9964926719733076,-1.0009649999999999,-0.0826239824029976,-0.08665,-4.5517231609958765e-19,0.002075
525.0,1.8381208050879856,2.1445582630137517e-248,5.133202654688983e-243,3.7657709496768987,5.133202654688982e-244,0.3765770949676899,1.8388368281183072,0.5737956464018584,0.58143,-0.996500695769819,-1.001115,-0.08252968693639322,-0.08655,-8.154780540349478e-19,0.002425
526.0,1.8379936694921648,1.7498548692986627e-246,4.180480001701145e-241,3.7649885679155193,4.180480001701145e-242,0.37649885679155193,1.8387228773172595,0.5738634235248212,0.58173,-0.9965086632962746,-1.0015,-0.0824359443513248,-0.087105,-6.16919982369959e-19,0.002675
527.0,1.8378672909674392,1.3799687818889258e-244,3.2905501232375747e-239,3.764207834246203,3.2905501232375747e-240,0.3764207834246203,1.8386095797901385,0.5739309781269171,0.58194,-0.9965165750881837,-1.00132,-0.0823427502572622,-0.08690999999999999,-6.199294201388244e-19,0.002345
528.0,1.837741663371967,1.0521226952907756e-242,2.5040461592428735e-237,3.7634287420797925,2.5040461592428736e-238,0.37634287420797924,1.838496930239527,0.5739983116134476,0.5828,-0.9965244316746761,-1.001215,-0.08225010030741373,-0.08721999999999999,-1.5288393787451503e-20,0.002315
529.0,1.8376167806266974,7.757449816065776e-241,1.8427786278067093e-235,3.7626512848658833,1.8427786278067094e-236,0.37626512848658833,1.8383849234216487,0.5740654253770509,0.58323,-0.9965322335785907,-1.00122,-0.08215799019820126,-0.086845,-6.615393059420672e-19,0.002225
530.0,1.8374926367145912,5.532880824392924e-239,1.3118534151774071e-233,3.761875456092538,1.3118534151774072e-234,0.37618754560925377,1.8382735541457096,0.5741323207978485,0.58355,-0.9965399813165696,-1.001455,-0.08206641566874028,-0.08658,-3.5870095740404055e-19,0.0023350000000000003
531.0,1.837369225679856,3.818444270091342e-237,9.036532178577024e-232,3.761101249285974,9.036532178577024e-233,0.3761101249285974,1.8381628172732518,0.5741989992435903,0.58346,-0.9965476753991404,-1.0012150000000002,-0.08197537250033064,-0.08613,-2.149132275543607e-19,0.0027099999999999997
532.0,1.8372465416271895,2.5506226035832096e-235,6.024824987591791e-230,3.760328658010282,6.024824987591791e-231,0.37603286580102824,1.8380527077175144,0.5742654620697923,0.5837,-0.9965553163308076,-1.00107,-0.08188485651595134,-0.086075,-1.8998505982070317e-19,0.00265
533.0,1.837124578721037,1.6494955311490975e-233,3.888962883892832e-228,3.759557675867123,3.888962883892832e-229,0.37595576758671234,1.8379432204428046,0.5743317106198825,0.58349,-0.9965629046101354,-1.00114,-0.08179486357976423,-0.08628,6.126253528397459e-19,0.002365
534.0,1.8370033311848564,1.0330483550428482e-231,2.4310240621765035e-226,3.758788296495445,2.4310240621765035e-227,0.3758788296495445,1.837834350463876,0.5743977462253332,0.5833,-0.9965704407298313,-1.0009299999999999,-0.08170538959662312,-0.08607000000000001,-1.5182079487657989e-18,0.00216
535.0,1.8368827933003966,6.267190674563524e-230,1.4720717892975873e-224,3.758020513571193,1.4720717892975873e-225,0.3758020513571193,1.8377260928453203,0.5744635702058002,0.58349,-0.9965779251768301,-1.001315,-0.08161643051159226,-0.085955,-6.166261565266387e-20,0.0022849999999999997
536.0,1.8367629594069843,3.684044926965719e-228,8.637140655261379e-223,3.757254320807029,8.63714065526138e-224,0.3757254320807029,1.8376184427009608,0.5745291838692553,0.58293,-0.9965853584323733,-1.0015450000000001,-0.08152798230946916,-0.08632999999999999,1.522902576524243e-19,0.002415
537.0,1.8366438239008225,2.0989037114470976e-226,4.911657713575086e-221,3.756489711952045,4.911657713575086e-222,0.3756489711952045,1.837511395193261,0.5745945885121199,0.58256,-0.9965927409720896,-1.001225,-0.08144004101431379,-0.08602499999999999,-4.742083522747148e-19,0.002375
538.0,1.8365253812342974,1.159285446634669e-224,2.7078086561792103e-219,3.755726680791491,2.7078086561792102e-220,0.3755726680791491,1.8374049455327377,0.5746597854193942,0.58229,-0.9966000732660732,-1.00116,-0.08135260268898771,-0.085685,1.7013460050202597e-20,0.0023350000000000003
539.0,1.8364076259152968,6.2091487786197865e-223,1.447615301518216e-217,3.7549652211464952,1.447615301518216e-218,0.37549652211464957,1.8372990889773841,0.5747247758647868,0.5818,-0.9966073557789612,-1.00123,-0.08126566343469438,-0.085735,-5.843800273550568e-19,0.00223
540.0,1.8362905525065383,3.225744603756616e-221,7.506648555199038e-216,3.7542053268737923,7.506648555199039e-217,0.37542053268737924,1.8371938208320997,0.5747895611108407,0.58167,-0.9966145889700093,-1.00126,-0.08117921939053105,-0.08578,-6.026575050319686e-20,0.0021650000000000003
541.0,1.8361741556249052,1.6259059763855172e-219,3.776661198403313e-214,3.7534469918654505,3.776661198403313e-215,0.37534469918654506,1.8370891364481305,0.5748541424090596,0.58155,-0.9966217732931659,-1.00136,-0.08109326673304333,-0.08573,1.1459169720106507e-20,0.00235
542.0,1.8360584299407938,7.953139745811374e-218,1.843950213905093e-212,3.7526902100486064,1.843950213905093e-213,0.37526902100486065,1.8369850312225144,0.5749185210000313,0.58088,-0.996628909197147,-1.00146,-0.081007801675787,-0.08538,7.536472750471244e-19,0.0024200000000000003
543.0,1.83594337017747,3.776318826408161e-216,8.739341055364056e-211,3.7519349753851965,8.739341055364056e-212,0.37519349753851966,1.836881500597536,0.5749826981135472,0.58071,-0.9966359971255062,-1.001135,-0.08092282046889648,-0.085255,1.064309272673857e-18,0.002235
544.0,1.835828971110431,1.7409792240571698e-214,4.02165260319887e-209,3.7511812818717,4.02165260319887e-210,0.37511812818717,1.8367785400601886,0.5750466749687265,0.58054,-0.996643037516709,-1.001225,-0.0808383193986563,-0.08516,2.081465327219241e-19,0.0026449999999999998
545.0,1.835715227566784,7.795076754509073e-213,1.7973545589823317e-207,3.750429123538868,1.7973545589823317e-208,0.3750429123538868,1.836676145141644,0.575110452774132,0.58079,-0.9966500308042003,-1.000955,-0.08075429478708415,-0.08513,-1.0656917815247646e-18,0.00234
